point_index,l_str_1,l_str_2,l_str_3,l_str_4,q_1,q_2,q_3,q_4,q_5,q_6,W_out_1,W_out_2,W_out_3,W_out_4,W_out_5,W_out_6,As_1_1,As_1_2,As_1_3,As_1_4,As_1_5,As_1_6,As_2_1,As_2_2,As_2_3,As_2_4,As_2_5,As_2_6,As_3_1,As_3_2,As_3_3,As_3_4,As_3_5,As_3_6,As_4_1,As_4_2,As_4_3,As_4_4,As_4_5,As_4_6,As_5_1,As_5_2,As_5_3,As_5_4,As_5_5,As_5_6,Keff_1_1,Keff_1_2,Keff_1_3,Keff_1_4,Keff_1_5,Keff_1_6,Keff_2_1,Keff_2_2,Keff_2_3,Keff_2_4,Keff_2_5,Keff_2_6,Keff_3_1,Keff_3_2,Keff_3_3,Keff_3_4,Keff_3_5,Keff_3_6,Keff_4_1,Keff_4_2,Keff_4_3,Keff_4_4,Keff_4_5,Keff_4_6,Keff_5_1,Keff_5_2,Keff_5_3,Keff_5_4,Keff_5_5,Keff_5_6,Keff_6_1,Keff_6_2,Keff_6_3,Keff_6_4,Keff_6_5,Keff_6_6
1029,0.268292234358844,0.258242498563484,0.271482015440887,0.284770642341292,0.142174472944191,-0.04,-0.04,0.0349065850398866,0.00872664625997165,-0.0872664625997165,122.431174324698,57.3964218201815,200.362907332329,2.29761677159836,36.6779201815067,-13.2006821105932,-0.035379783768836,0.0812169999103129,-0.109499925861214,-0.00127685399820917,-0.0214512155209147,-0.00722568205760042,-0.501507214949939,-0.282009424599802,-0.0648681172895549,-0.00222497349174862,-0.0188066810498436,0.0989623536016571,-0.492584900510376,-0.000531856572701011,-0.295813093256106,-0.00638048680002558,-0.0894728882525769,0.0107855881704728,-0.521930518370785,0.403365852133638,-0.109253705037844,-0.000469452922916754,-0.030566303756886,-0.110608435200229,-0.56645137228276,-0.0364559056896086,0.379340291912602,0.00893134479046559,0.120407812909969,0.0249083700995426,1447.53692865163,12.7923480261085,252.965815685773,-1.28925340640039,39.4866018404853,-60.9702145255128,12.7923480261085,2410.92453947358,-397.869006432549,-35.0379064867321,-33.3776468618719,-502.957444716446,252.965815685773,-397.869006432549,6764.28220897368,75.8106935097252,1148.29028602028,37.0858552720527,-1.28925340640039,-35.0379064867321,75.8106935097252,2.18213358951567,17.4614785483475,5.26798967702876,39.4866018404853,-33.3776468618719,1148.29028602028,17.4614785483475,241.85464240423,2.8616925442693,-60.9702145255128,-502.957444716446,37.0858552720527,5.26798967702876,2.8616925442693,121.875633141353
1030,0.266907184097594,0.2580009197813,0.272580167196863,0.284463433819719,0.142174472944191,-0.04,-0.04,0.0349065850398866,0.00872664625997165,-0.0785398163397448,122.697148658051,61.774948387363,200.731013181592,1.94946798821032,36.7219008479644,-13.9040621426966,-0.036229742131471,0.0793412102880282,-0.106818364042111,-0.00106177983615225,-0.0211561466353074,-0.00703145795251982,-0.500382127502041,-0.282339554124256,-0.0634847442184891,-0.00200667992896499,-0.0183687648944528,0.0975090273795476,-0.492810524549726,-0.00683044213176452,-0.29502205953881,-0.00552407691577875,-0.0892563328005865,0.0112940146367854,-0.525757083831755,0.399984188249574,-0.110729216658077,-0.000212525522826293,-0.0310982099950137,-0.111326132829192,-0.566056181883277,-0.0457101499909567,0.378509234981445,0.00775468628226818,0.120129472731884,0.0261043150665443,1449.16654290444,16.0919860276634,248.346873906511,-1.35364576072553,38.9381897815469,-58.7081683686381,16.0919860276634,2438.43144700484,-410.533010503638,-34.5972555386898,-35.0841312377793,-506.972029025583,248.346873906511,-410.533010503638,6754.47754061576,64.7779169990117,1147.71347986564,38.8119221940255,-1.35364576072552,-34.5972555386898,64.7779169990117,1.88857136134026,15.2012359011872,5.22833362711745,38.938189781547,-35.0841312377793,1147.71347986564,15.2012359011872,241.79305421042,3.17348264578763,-58.7081683686381,-506.972029025583,38.8119221940255,5.22833362711745,3.17348264578763,122.334800929444
1031,0.265521087167129,0.257748120805481,0.27367603690245,0.28414169805626,0.142174472944191,-0.04,-0.04,0.0349065850398866,0.00872664625997165,-0.0698131700797732,122.922388066437,66.1706686677794,201.107362144528,1.60060047308721,36.7618690758477,-14.6076185336494,-0.0371837998271049,0.0773113923657328,-0.104030407129588,-0.00085327530719067,-0.0208452129663981,-0.00682063073697485,-0.499290620708435,-0.282782169813903,-0.0621521724072949,-0.00179822609932173,-0.0179455959291875,0.0960953052714635,-0.492967959489841,-0.0131125725235244,-0.294197789641703,-0.00467172853662358,-0.0890202788904249,0.0117957968046981,-0.529610242600627,0.396510205373613,-0.11222571328048,5.36348039893388e-05,-0.0316367278393746,-0.112030395058126,-0.565523732408557,-0.0549239637711812,0.3776363541277,0.00658314194303471,0.11982261397109,0.0272856566871533,1450.90231367075,19.3353600582223,243.74014302462,-1.40650066069808,38.3966558827191,-56.4170256847525,19.3353600582224,2466.82430274048,-422.974761098718,-34.1143731316791,-36.7722431603463,-511.059032535326,243.74014302462,-422.974761098718,6744.30459411757,53.7700683348417,1146.95828279179,40.5033389869358,-1.40650066069808,-34.1143731316791,53.7700683348417,1.6380632960969,12.9423074141521,5.18178198465754,38.3966558827191,-36.7722431603463,1146.95828279179,12.9423074141521,241.664837483123,3.48165887873454,-56.4170256847525,-511.059032535326,40.5033389869358,5.18178198465754,3.48165887873454,122.800761382139
1032,0.264133680367395,0.25748417005206,0.27476939075046,0.283805527409338,0.142174472944191,-0.04,-0.04,0.0349065850398866,0.00872664625997165,-0.0610865238198015,123.106498981114,70.5834102424198,201.491848725833,1.25106608965829,36.797816916956,-15.3112961187501,-0.038240455362986,0.0751241308413456,-0.101140090764236,-0.000651798836020176,-0.0205189186620471,-0.00659323034729735,-0.498227601441303,-0.283336028897522,-0.0608685042047295,-0.00159910721395535,-0.0175366004487248,0.0947200881389929,-0.493057705541145,-0.0193768471344108,-0.293340978973005,-0.00382385102648239,-0.0887650326108939,0.012290699014687,-0.533489072336352,0.392938843735209,-0.113742880631971,0.000329243512203825,-0.0321816827512456,-0.11271985511876,-0.564855411627008,-0.0640937828738496,0.37672200492461,0.00541732029045944,0.119487524901249,0.0284517761628555,1452.74174335511,22.5040530546585,239.149720660452,-1.44819255103593,37.8626842174326,-54.0935159672522,22.5040530546585,2496.07711517687,-435.182458636475,-33.5899862006878,-38.4398248722058,-515.214185569789,239.149720660452,-435.182458636475,6733.77130553178,42.7905423105265,1146.02567592428,42.1583115561299,-1.44819255103593,-33.5899862006878,42.7905423105265,1.43051358386752,10.6862174028418,5.12846831783031,37.8626842174326,-38.4398248722058,1146.02567592428,10.6862174028418,241.470201989521,3.78587253822784,-54.0935159672522,-515.214185569789,42.1583115561299,5.12846831783031,3.78587253822784,123.272800710525
1033,0.262744832247706,0.257209123888363,0.275860223265471,0.28345504014939,0.142174472944191,-0.04,-0.04,0.0349065850398866,0.00872664625997165,-0.0523598775598299,123.24917739619,75.0129605546263,201.884352377723,0.90091646450447,36.8297314317003,-16.0150308394311,-0.0393980505891477,0.0727764235804932,-0.0981515937307907,-0.000457787976962555,-0.0201777948547131,-0.00634933542036483,-0.49718848402917,-0.283999603843168,-0.0596318919916254,-0.00140884485317473,-0.0171412289426209,0.0933823073507994,-0.493080268472079,-0.025621904705255,-0.292452347828882,-0.00298084366053303,-0.0884909104826402,0.0127784950123328,-0.537392938445737,0.389264236119012,-0.115280119551904,0.00061450917349078,-0.032732842324432,-0.11339299269188,-0.564052753009332,-0.0732160806001215,0.375766487471701,0.00425782103573891,0.119124502480013,0.0296020673022185,1454.68296087918,25.5796584781035,234.579653216429,-1.47911675932713,37.3369464614881,-51.7344476546155,25.5796584781035,2526.16218405431,-447.144397465455,-33.0248986245264,-40.0847118141295,-519.433053586015,234.579653216429,-447.144397465455,6722.88638699741,31.8426952893638,1144.91689144267,43.7750725722322,-1.47911675932713,-33.0248986245264,31.8426952893638,1.26578297192139,8.43448220885637,5.06853722109009,37.3369464614881,-40.0847118141295,1144.91689144267,8.43448220885637,241.209459621203,4.08577607283416,-51.7344476546154,-519.433053586015,43.7750725722322,5.06853722109009,4.08577607283416,123.750211879511
1034,0.261354385205356,0.256923055079906,0.276948443893088,0.283090350952971,0.142174472944191,-0.04,-0.04,0.0349065850398866,0.00872664625997165,-0.0436332312998582,123.350088461703,79.4591044239221,202.284761951297,0.550203793564449,36.8576059316178,-16.7187586771911,-0.0406547771735535,0.070265696016077,-0.095069226812944,-0.000271658302008455,-0.0198223981292965,-0.00608907420157269,-0.496168843101225,-0.284771184303433,-0.0584405512318917,-0.00122698579791561,-0.0167589478680005,0.092080882922384,-0.493036211571522,-0.0318464207872663,-0.291532637327745,-0.00214309573652367,-0.088198247969504,0.0132589694105557,-0.541320816582343,0.385480606390785,-0.116836852952862,0.000909636278407659,-0.0332899629333666,-0.11404826315099,-0.563117378506981,-0.0822874020494356,0.374770151794551,0.00310523522274704,0.118733869700016,0.0307359418459933,1456.72450810633,28.5436750566851,230.033853735491,-1.49969005429444,36.8200938572656,-49.3366776546861,28.5436750566851,2557.05008664157,-458.849101430068,-32.4199951996483,-41.7047588622256,-523.710937525086,230.033853735491,-458.849101430068,6711.65859779487,20.9298334716917,1143.63319515626,45.3519084539635,-1.49969005429444,-32.4199951996483,20.9298334716917,1.14368883159488,6.18860559684475,5.00214612044612,36.8200938572655,-41.7047588622256,1143.63319515626,6.18860559684475,240.882958001495,4.3810271295824,-49.3366776546861,-523.710937525086,45.3519084539635,5.00214612044612,4.3810271295824,124.232238590492
1035,0.259962218473226,0.256626025834081,0.278033899401339,0.282711592286926,0.142174472944191,-0.04,-0.04,0.0349065850398866,0.00872664625997165,-0.0349065850398866,123.40888689657,83.9216282659822,202.692942152055,0.198980269611495,36.8814255882713,-17.4224183832993,-0.042008683513573,0.067589814203591,-0.0918974215005522,-9.38023738471583e-05,-0.019453308938235,-0.00581262527974749,-0.495164536794487,-0.285648885491063,-0.0572927571007822,-0.00105310089437143,-0.0163892433234185,0.0908147481327024,-0.492926103565255,-0.0380491122777016,-0.290582610774559,-0.00131098560729793,-0.0878873900775689,0.0137319166809565,-0.545271333512948,0.381582237946688,-0.11841251025491,0.00121482453632012,-0.0338527877105674,-0.114684094281946,-0.562051036659766,-0.0913043452490243,0.373733323128325,0.00196014434286993,0.11831596290585,0.0318528264643178,1458.86538087667,31.3775367706567,225.516168407215,-1.51034963263338,36.3127591264492,-46.8971220401904,31.3775367706567,2588.70974462206,-470.285290122776,-31.7762349301884,-43.2978342137043,-528.042910190352,225.516168407215,-470.285290122776,6700.09699595588,10.0552144387799,1142.17593495002,46.8871523731328,-1.51034963263338,-31.7762349301884,10.0552144387799,1.06400583879558,3.95007843570213,4.92946280811068,36.3127591264492,-43.2978342137043,1142.17593495002,3.95007843570213,240.491089273269,4.67128792121157,-46.8971220401904,-528.042910190352,46.8871523731328,4.92946280811068,4.67128792121156,124.718090064304
1036,0.25856817880229,0.256318106030656,0.279116482600707,0.282318890957861,0.142174472944191,-0.04,-0.04,0.0349065850398866,0.00872664625997165,-0.0261799387799149,123.425218356383,88.4002877172812,203.108770692733,-0.152701448552038,36.9011821060223,-18.1259391744719,-0.0434576820514939,0.064747096458857,-0.0886407185962733,7.54111938204036e-05,-0.0190711299706697,-0.00552021814123963,-0.494171560173798,-0.286630690570346,-0.056186847803178,-0.000886784010053512,-0.0160316171594716,0.0895828317829105,-0.492750551231683,-0.0442287363704941,-0.289603050696113,-0.00048488058337309,-0.0875586965474924,0.0141971421620005,-0.549242981908615,0.377563155504069,-0.120006409929396,0.00153026615472971,-0.0344210271895375,-0.115298837749178,-0.56085555560776,-0.100263590609616,0.372656384436935,0.000823119894869278,0.117871145105385,0.0329521675096372,1461.10505023883,34.0627545021422,221.030244269857,-1.51155176222506,35.8155398750736,-44.4127755242468,34.0627545021422,2621.1084567935,-481.441886640313,-31.0946564145776,-44.8618217001841,-532.423823445793,221.030244269857,-481.441886640313,6688.21088092492,-0.777960080719473,1140.54654208647,48.3791852866907,-1.51155176222506,-31.0946564145776,-0.777960080719473,1.02646646204935,1.7203755868009,4.85066741612265,35.8155398750736,-44.8618217001841,1140.54654208647,1.7203755868009,240.034293620794,4.95622548704192,-44.4127755242468,-532.423823445793,48.3791852866907,4.85066741612265,4.95622548704192,125.206941721311
1037,0.257127768983909,0.25605599070851,0.280164138950833,0.28190614715015,0.142174472944191,-0.04,-0.04,0.0349065850398866,0.00872664625997165,-0.0174532925199433,123.431206206536,92.8995844895333,203.569110010166,-0.504693512250663,36.9355611795254,-18.8311708994291,-0.0449995569584342,0.0617363235082338,-0.0853037567684275,0.000235638586836528,-0.0186764844825795,-0.00521213353593322,-0.493102270333779,-0.287719163198672,-0.0551226031887495,-0.000727745682221791,-0.0156830472276835,0.0883696703547144,-0.492615134828388,-0.0503817089610811,-0.288591103631877,0.000334551551232831,-0.0872310423567094,0.0146575683644969,-0.553170195841372,0.373522645762698,-0.12165537749263,0.0018569065776477,-0.035000767970693,-0.115907452033596,-0.559520735663179,-0.109169052158721,0.371561050407083,-0.000305361494113971,0.117403252843607,0.0340346377307374,1463.51122444544,36.5664926616089,216.556290146831,-1.50355786587496,35.3455600946488,-41.8796334407495,36.5664926616089,2654.35553433838,-492.404792302435,-30.3817379709243,-46.4092385185282,-536.903817854084,216.556290146831,-492.404792302435,6675.65718517855,-11.5639511835692,1138.73530818927,49.8408397684251,-1.50355786587496,-30.3817379709243,-11.5639511835692,1.03084463826977,-0.498460762405427,4.76849209743328,35.3455600946488,-46.4092385185282,1138.73530818927,-0.498460762405427,239.530967233435,5.23631434105598,-41.8796334407495,-536.903817854084,49.8408397684251,4.76849209743328,5.23631434105598,125.716248995645
1038,0.255900530822632,0.255900530822632,0.281141463543017,0.281472159929864,0.142174472944191,-0.04,-0.04,0.0349065850398866,0.00872664625997165,-0.00872664625997165,123.530552437164,97.4647118394724,204.114935489133,-0.857498892776324,37.0063121398368,-19.5600671411142,-0.0466319721477545,0.0585567470850873,-0.0818912610963183,0.000386561550608599,-0.0182700145948147,-0.00488870364844804,-0.492439305444217,-0.288888901596863,-0.0540908937027221,-0.00057501327119406,-0.0153579383276306,0.0872586261208708,-0.49263155121538,-0.0565081891836172,-0.287544677099079,0.0011472981241932,-0.0869246557183268,0.0151168148173595,-0.55698362631416,0.369580117654182,-0.123404274007092,0.00219607168911431,-0.0355998174908882,-0.11652887086368,-0.558045695291418,-0.11801941203291,0.370451832295853,-0.00142488263670201,0.116913281143346,0.0351000749465438,1466.28825740595,38.8361081931304,212.0973075864,-1.48727774226877,34.9296745275756,-39.3118673041709,38.8361081931304,2688.31335263029,-503.367767413554,-29.6452847200047,-47.9660794121659,-541.575321095917,212.0973075864,-503.367767413554,6662.26410200265,-22.2904089604402,1136.83031963539,51.2990873687179,-1.48727774226877,-29.6452847200047,-22.2904089604402,1.07702397318597,-2.70230946594476,4.68614798481495,34.9296745275756,-47.9660794121659,1136.83031963539,-2.70230946594476,239.038551798082,5.51211096145927,-39.3118673041709,-541.575321095917,51.2990873687179,4.68614798481495,5.51211096145927,126.302458305161
1039,0.255788793026107,0.255788793026107,0.282094172647449,0.281036295058806,0.142174472944191,-0.04,-0.04,0.0349065850398866,0.00872664625997165,0,123.880821130771,102.197945731874,204.71252233122,-1.21188178046782,37.0986227809087,-20.364906592371,-0.048352479575964,0.0552080969103715,-0.0784080316534013,0.000527888058641796,-0.0178523795659468,-0.00455031206838265,-0.493783835852706,-0.290097160390317,-0.0530662110914588,-0.000425210258463164,-0.0151058245639175,0.0865356442332051,-0.492681793567843,-0.0626134090793761,-0.286469309528425,0.00195402548825541,-0.0866192023435849,0.0155716882048566,-0.56077558365843,0.365585855986321,-0.125202044993088,0.00254713683558051,-0.0362095886695692,-0.117139345568335,-0.556470178129827,-0.126789233693625,0.369263792489811,-0.00253455409679472,0.116391109606144,0.0361441768660786,1469.71002159715,40.8558156965486,207.731713554346,-1.46474879829733,34.569883192671,-36.7603215786541,40.8558156965486,2722.10913522997,-514.451532408556,-28.8841087706704,-49.5425011145962,-546.489804027401,207.731713554346,-514.451532408556,6648.96969599093,-32.9463779607558,1135.11918876449,52.7662021873473,-1.46474879829733,-28.8841087706704,-32.9463779607558,1.16475812625246,-4.88571543828185,4.60206631220937,34.569883192671,-49.5425011145962,1135.11918876449,-4.88571543828185,238.64281121865,5.78170658616864,-36.7603215786541,-546.489804027401,52.7662021873473,4.60206631220937,5.78170658616863,127.051291032191
1040,0.255671711679447,0.255671711679447,0.283039145731923,0.280586510006487,0.142174472944191,-0.04,-0.04,0.0349065850398866,0.00872664625997165,0.00872664625997165,124.192570554378,106.955605939822,205.318692998352,-1.56809604402959,37.1883748746283,-21.1716513016665,-0.0501585277862136,0.0516905859995633,-0.0748589321725306,0.000659352889064767,-0.0174242540467978,-0.0041973935540595,-0.49501052494647,-0.291432929858932,-0.052077174118107,-0.00028041760801516,-0.014860910209212,0.085829700740902,-0.492675133862967,-0.0686985774631157,-0.285369121514314,0.00275472758590559,-0.0862989940263259,0.0160193657944003,-0.564578507299168,0.361478244191576,-0.127028471810564,0.00290994660830892,-0.0368264756575407,-0.117728434104072,-0.554772634647553,-0.135489540274102,0.368039042730026,-0.00363402357648653,0.115843921150863,0.0371688359064004,1473.21588609975,42.673287686326,203.427503450937,-1.4361513598668,34.2256128740155,-34.1426348152658,42.673287686326,2756.52286064596,-525.227569533465,-28.0878723813755,-51.0806591672931,-551.447607473328,203.427503450937,-525.227569533465,6635.35248669726,-43.5555284239422,1133.24486591933,54.1846128381675,-1.4361513598668,-28.0878723813755,-43.5555284239422,1.2927694454311,-7.0588484554994,4.51279095138723,34.2256128740155,-51.0806591672931,1133.24486591933,-7.0588484554994,238.187181403516,6.0443899326746,-34.1426348152658,-551.447607473328,54.1846128381675,4.51279095138723,6.04438993267459,127.80393609876
1041,0.255548622935171,0.255548622935171,0.283976384109266,0.280121982121009,0.142174472944191,-0.04,-0.04,0.0349065850398866,0.00872664625997165,0.0174532925199433,124.463022888663,111.737079815668,205.933686379521,-1.92613224473041,37.2756041349319,-21.9800256438126,-0.0520474706467866,0.0480049142429218,-0.0712488788360466,0.000780718109058278,-0.0169863263234062,-0.00383043358488255,-0.496122239955933,-0.292889513680882,-0.0511221175577332,-0.000140401671732912,-0.0146228253537572,0.0851398339174958,-0.492610589836409,-0.0747628543138392,-0.284245111072245,0.00354913519524153,-0.0859641674895983,0.0164596848496335,-0.568390887279923,0.357251175377402,-0.128883119077099,0.00328474189610103,-0.0374502282867696,-0.118294432533795,-0.55295336401728,-0.144118610526041,0.366781256369154,-0.00472282147075634,0.115272670474832,0.0381738075144692,1476.80506793993,44.2709028185807,199.184526552171,-1.40206850880574,33.8964768296057,-31.4561063743237,44.2709028185807,2791.50346524874,-535.687196423906,-27.2580844522739,-52.578838487937,-556.438241978625,199.184526552171,-535.687196423906,6621.42480628039,-54.1150521614744,1131.20737521891,55.5532926290765,-1.40206850880574,-27.2580844522739,-54.1150521614744,1.46069498863294,-9.22040214405419,4.4185850498489,33.8964768296057,-52.578838487937,1131.20737521891,-9.22040214405419,237.671100601149,6.29994384831112,-31.4561063743236,-556.438241978625,55.5532926290765,4.4185850498489,6.29994384831112,128.557957289883
1042,0.268586972558289,0.259604159612631,0.271835795376318,0.28362239368465,0.142174472944191,-0.04,-0.04,0.0349065850398866,0.0174532925199433,-0.0872664625997165,123.120295328936,56.9915847345997,192.402862601178,2.08078615491062,35.3192623368903,-13.1755758944058,-0.0371880072906199,0.0786122534003697,-0.0899061538401853,-0.00126129383685492,-0.0192586905178939,-0.00691844502215344,-0.501880085460099,-0.283369088678857,-0.0582785011521259,-0.00123899669737201,-0.0182534928768222,0.0994243725477415,-0.493585073303657,-0.0012482667007451,-0.294864019236934,-0.00636624465254612,-0.0907058873499775,0.0110407111748029,-0.522977611285497,0.404699429172292,-0.101271652295239,-0.00144541054973913,-0.029667270675737,-0.111091405106561,-0.562021550649846,-0.0357571110532374,0.383863208678347,0.00911936878636637,0.119836840641738,0.0245147250182093,1451.58230201989,17.181160468076,253.827590501047,-1.17066331850008,45.6879307979573,-61.4668348112251,17.1811604680759,2423.22177258074,-392.044455476371,-38.5121300809439,-33.0370152438957,-504.926139572459,253.827590501047,-392.044455476371,6785.68524228404,76.8090837155318,1154.68785432026,36.4666183313479,-1.17066331850008,-38.5121300809439,76.8090837155318,2.29434206642703,17.6432066974836,6.17504308267495,45.6879307979573,-33.0370152438957,1154.68785432026,17.6432066974836,243.760596868969,2.59312299235328,-61.466834811225,-504.926139572459,36.4666183313479,6.17504308267495,2.59312299235328,122.404076730827
1043,0.267199585696504,0.259361176663253,0.272937207261721,0.283317690982388,0.142174472944191,-0.04,-0.04,0.0349065850398866,0.0174532925199433,-0.0785398163397448,123.385638763016,61.3693433341798,192.775183694446,1.73942608936378,35.3653209071052,-13.8795699950092,-0.0380401160603643,0.076619432526006,-0.0873504984028051,-0.00106780101629035,-0.018974939533374,-0.00671325959784005,-0.500728681068908,-0.283654247086613,-0.0569515304333393,-0.00104202503913316,-0.0178275477931586,0.0979540220904971,-0.493800098280891,-0.0075902007815824,-0.294047913727994,-0.00549295171447059,-0.0904810189075662,0.0115599840644771,-0.526843869658067,0.401323823958202,-0.102671362722482,-0.00120269504675166,-0.0301849978217653,-0.111816244911277,-0.561650972802695,-0.0449169201580372,0.383023247323379,0.00795915322159805,0.119560001220037,0.0256917386797238,1453.15826514596,20.4919809424843,249.405647415612,-1.27803142296105,45.1525943781917,-59.1863595208055,20.4919809424843,2450.55672913064,-404.221808219087,-38.1098043505161,-34.6352018073741,-508.920656568493,249.405647415612,-404.221808219087,6775.58545338803,65.7348715638257,1154.05817351212,38.1236285359461,-1.27803142296105,-38.1098043505161,65.7348715638257,1.99732235499012,15.3684979637025,6.14204298231332,45.1525943781917,-34.6352018073741,1154.05817351212,15.3684979637025,243.688485957967,2.89364316870295,-59.1863595208055,-508.920656568493,38.1236285359461,6.14204298231332,2.89364316870295,122.859466027189
1044,0.265811241064541,0.2591069258657,0.27403628674997,0.282998589013773,0.142174472944191,-0.04,-0.04,0.0349065850398866,0.0174532925199433,-0.0698131700797732,123.610157543624,65.7643806219857,193.156205679441,1.39730362219218,35.4076047006159,-14.5837489399689,-0.0389944939963326,0.0744760930715227,-0.0846947920261898,-0.000880450828516211,-0.0186763166208197,-0.00649187348875574,-0.49961262205054,-0.284053219290514,-0.0556730139762468,-0.000854133845370156,-0.017415905936569,0.096523967617479,-0.493945993528231,-0.013914801103694,-0.293197529840945,-0.00462392343370216,-0.0902361101557045,0.0120723594825861,-0.530737480119673,0.397855023768256,-0.104090498893659,-0.000950946949879533,-0.0307090606534354,-0.112527569689459,-0.56114556561526,-0.0540371000785057,0.382141162433359,0.00680390886470744,0.119254965309048,0.0268544108627249,1454.83784437464,23.7424370704924,244.998469782053,-1.37395283254232,44.6225440690136,-56.8765066947232,23.7424370704924,2478.76728783542,-416.17603276382,-37.6685674884247,-36.2151395777604,-512.985870907365,244.998469782053,-416.17603276382,6765.10579873206,54.6861614191895,1153.24707713829,39.746366459076,-1.37395283254232,-37.6685674884247,54.6861614191895,1.74355042698783,13.0952377342295,6.10255789579318,44.6225440690136,-36.2151395777604,1153.24707713829,13.0952377342295,243.548796956378,3.19074402497608,-56.8765066947232,-512.985870907365,39.746366459076,6.10255789579318,3.19074402497608,123.321377870304
1045,0.264421712752191,0.258841470627987,0.275132990553015,0.282665178193656,0.142174472944191,-0.04,-0.04,0.0349065850398866,0.0174532925199433,-0.0610865238198015,123.793507307396,70.1764918828177,193.545827543091,1.05446508387865,35.446105101779,-15.2880477244334,-0.0400496547777845,0.0721789586415614,-0.081942905176005,-0.000699674323715044,-0.0183633070750205,-0.00625433044101758,-0.498526792446612,-0.284564743015479,-0.0544411696066449,-0.000674849093239391,-0.0170180140295791,0.095133098355899,-0.494023278765352,-0.0202206264672871,-0.29231359076444,-0.00375958365173926,-0.0899714791424737,0.0125775934853364,-0.534657904789071,0.394287353843781,-0.105528545532878,-0.000689950337669958,-0.0312392535136589,-0.113223916255776,-0.560506685144046,-0.0631141614583952,0.381217335023383,0.00565423358841303,0.118922022289571,0.0280021354242969,1456.61878828498,26.9143144530002,240.609801916318,-1.45873010289369,44.098438031391,-54.5340545633704,26.9143144530002,2507.82754662666,-427.895553686082,-37.1891082585579,-37.7747835670877,-517.117575997014,240.609801916318,-427.895553686082,6754.25508522271,43.6664125140733,1152.25574667999,41.3330859097293,-1.45873010289369,-37.1891082585579,43.6664125140733,1.53292854624101,10.8249718546438,6.05671025926066,44.098438031391,-37.7747835670877,1152.25574667999,10.8249718546438,243.341793016561,3.48409423078542,-54.5340545633704,-517.117575997014,41.3330859097293,6.05671025926066,3.48409423078542,123.789124848942
1046,0.263030845787145,0.258564877585938,0.276227209026365,0.282317572137624,0.142174472944191,-0.04,-0.04,0.0349065850398866,0.0174532925199433,-0.0523598775598299,123.935359338199,74.6054807797626,193.943927734249,0.710956723752735,35.4808080082219,-15.9924076300565,-0.0412039606329063,0.0697251561629268,-0.0790988433217304,-0.000525882875265835,-0.0180364217083402,-0.00600072175616157,-0.497466459233072,-0.285187290809946,-0.0532542626977906,-0.000503721870253147,-0.016633338756559,0.0937803154027596,-0.494032509374561,-0.0265062750011017,-0.291396843883203,-0.00290034591678483,-0.0896874598783498,0.0130754526927425,-0.538604264830908,0.390615170836953,-0.106984995671374,-0.00041949250086125,-0.0317753578509362,-0.113903789114055,-0.559735826168123,-0.0721446553813886,0.380252101808571,0.00451071649814842,0.118561471853818,0.0291343193145119,1458.49933483683,29.9892580661517,236.243367084903,-1.53268655276113,43.5809330968058,-52.1558295495618,29.9892580661517,2537.70993132274,-439.369018586919,-36.6721860325533,-39.3121042258236,-521.31134500656,236.243367084903,-439.369018586919,6743.04240428647,32.6790401523834,1151.08547201209,42.8820892597421,-1.53268655276113,-36.6721860325533,32.6790401523834,1.36531482173439,8.55923690864535,6.00463278877804,43.5809330968058,-39.3121042258236,1151.08547201209,8.55923690864534,243.067797644653,3.77336645453909,-52.1558295495618,-521.31134500656,42.8820892597421,6.00463278877804,3.77336645453909,124.26199279394
1047,0.261638519323604,0.258277210402453,0.277318877322323,0.281955882493562,0.142174472944191,-0.04,-0.04,0.0349065850398866,0.0174532925199433,-0.0436332312998582,124.035381252878,79.0511299972534,194.350388661403,0.366825225357967,35.5117017197935,-16.6967646672035,-0.0424556288375192,0.0671122299950753,-0.0761667361264574,-0.000359467135896689,-0.0176961953639682,-0.0057311871785067,-0.496427179168835,-0.285919129027938,-0.0521106122262873,-0.000340327299531732,-0.0162613653271688,0.0924645274080901,-0.493974262979585,-0.0327703862865898,-0.290448060328862,-0.00204661286993661,-0.0893843996329368,0.0135657142400486,-0.542575562075851,0.386832548149754,-0.108459237471766,-0.000139365811842861,-0.0323171242829593,-0.114565613231324,-0.55883457217682,-0.0811252026192215,0.379245843418608,0.00337393798957377,0.118173638301873,0.0302503870339894,1460.47819466246,32.9489102006996,231.902738370099,-1.59616659641766,43.0706600258059,-49.738724127847,32.9489102006996,2568.38508905576,-450.585275439647,-36.1186339541158,-40.8250841165551,-525.562498639261,231.902738370099,-450.585275439647,6731.47720689807,21.7274067135958,1149.73764993932,44.3917246130763,-1.59616659641766,-36.1186339541158,21.7274067135958,1.24052341676487,6.29955614354871,5.94646949319925,43.0706600258059,-40.8250841165551,1149.73764993932,6.29955614354871,242.727187463693,4.0582373236274,-49.738724127847,-525.562498639261,44.3917246130763,5.94646949319925,4.0582373236274,124.739229908045
